case_id,event_id,activity
107,D,Risk Assessment
107,B,Credit Check
107,D,Risk Assessment
107,B,Credit Check
107,C,Document Verification
107,D,Risk Assessment
107,D,Risk Assessment
107,G,Notify Customer
107,H,Archive Case
108,A,Register Application
108,G,Notify Customer
108,H,Archive Case
109,A,Register Application
109,C,Document Verification
109,I,Manual Review
109,C,Document Verification
109,D,Risk Assessment
109,B,Credit Check
109,C,Document Verification
109,D,Risk Assessment
109,B,Credit Check
109,C,Document Verification
109,D,Risk Assessment
109,D,Risk Assessment
109,F,Loan Rejection
109,G,Notify Customer
109,H,Archive Case
110,A,Register Application
110,B,Credit Check
110,C,Document Verification
110,B,Credit Check
110,C,Document Verification
110,NOISE_ERR,NOISE_ERR
110,D,Risk Assessment
110,B,Credit Check
110,C,Document Verification
110,D,Risk Assessment
110,B,Credit Check
110,D,Risk Assessment
110,C,Document Verification
110,D,Risk Assessment
110,H,Archive Case
111,A,Register Application
111,B,Credit Check
111,C,Document Verification
111,I,Manual Review
111,B,Credit Check
111,NOISE_02,NOISE_02
111,D,Risk Assessment
111,C,Document Verification
111,B,Credit Check
111,D,Risk Assessment
111,B,Credit Check
111,D,Risk Assessment
111,D,Risk Assessment
111,NOISE_03,NOISE_03
111,H,Archive Case
112,A,Register Application
112,C,Document Verification
112,B,Credit Check
112,B,Credit Check
112,C,Document Verification
112,D,Risk Assessment
112,B,Credit Check
112,D,Risk Assessment
112,B,Credit Check
112,C,Document Verification
112,D,Risk Assessment
112,D,Risk Assessment
112,E,Loan Approval
112,G,Notify Customer
112,H,Archive Case
113,A,Register Application
113,B,Credit Check
113,C,Document Verification
113,I,Manual Review
113,B,Credit Check
113,C,Document Verification
113,D,Risk Assessment
113,B,Credit Check
113,C,Document Verification
113,D,Risk Assessment
113,B,Credit Check
113,C,Document Verification
113,F,Loan Rejection
113,G,Notify Customer
113,H,Archive Case
114,A,Register Application
114,B,Credit Check
114,C,Document Verification
114,B,Credit Check
114,D,Risk Assessment
114,B,Credit Check
114,D,Risk Assessment
114,B,Credit Check
114,C,Document Verification
114,D,Risk Assessment
114,D,Risk Assessment
114,E,Loan Approval
114,H,Archive Case
115,A,Register Application
115,G,Notify Customer
115,H,Archive Case
116,A,Register Application
116,B,Credit Check
116,I,Manual Review
116,B,Credit Check
116,D,Risk Assessment
116,B,Credit Check
116,C,Document Verification
116,D,Risk Assessment
116,B,Credit Check
116,D,Risk Assessment
116,F,Loan Rejection
116,G,Notify Customer
116,H,Archive Case
117,A,Register Application
117,G,Notify Customer
117,H,Archive Case
118,A,Register Application
118,B,Credit Check
118,B,Credit Check
118,C,Document Verification
118,D,Risk Assessment
118,B,Credit Check
118,C,Document Verification
118,D,Risk Assessment
118,B,Credit Check
118,C,Document Verification
118,D,Risk Assessment
118,D,Risk Assessment
118,E,Loan Approval
118,G,Notify Customer
118,H,Archive Case
119,A,Register Application
119,C,Document Verification
119,B,Credit Check
119,C,Document Verification
119,B,Credit Check
119,C,Document Verification
119,D,Risk Assessment
119,B,Credit Check
119,C,Document Verification
119,D,Risk Assessment
119,E,Loan Approval
119,G,Notify Customer
119,H,Archive Case
120,A,Register Application
120,C,Document Verification
120,B,Credit Check
120,B,Credit Check
120,C,Document Verification
120,D,Risk Assessment
120,B,Credit Check
120,C,Document Verification
120,D,Risk Assessment
120,C,Document Verification
120,D,Risk Assessment
120,D,Risk Assessment
120,F,Loan Rejection
120,G,Notify Customer
120,H,Archive Case
121,A,Register Application
121,B,Credit Check
121,I,Manual Review
121,NOISE_03,NOISE_03
121,D,Risk Assessment
121,C,Document Verification
121,D,Risk Assessment
121,C,Document Verification
121,D,Risk Assessment
121,D,Risk Assessment
121,E,Loan Approval
121,G,Notify Customer
121,H,Archive Case
122,A,Register Application
122,B,Credit Check
122,B,Credit Check
122,C,Document Verification
122,C,Document Verification
122,D,Risk Assessment
122,B,Credit Check
122,C,Document Verification
122,B,Credit Check
122,NOISE_03,NOISE_03
122,C,Document Verification
122,E,Loan Approval
122,D,Risk Assessment
122,G,Notify Customer
122,H,Archive Case
123,A,Register Application
123,C,Document Verification
123,B,Credit Check
123,C,Document Verification
123,D,Risk Assessment
123,B,Credit Check
123,D,Risk Assessment
123,B,Credit Check
123,C,Document Verification
123,D,Risk Assessment
123,D,Risk Assessment
123,E,Loan Approval
123,G,Notify Customer
123,H,Archive Case
124,A,Register Application
124,C,Document Verification
124,B,Credit Check
124,C,Document Verification
124,D,Risk Assessment
124,C,Document Verification
124,D,Risk Assessment
124,D,Risk Assessment
124,E,Loan Approval
124,G,Notify Customer
124,H,Archive Case
125,A,Register Application
125,C,Document Verification
125,NOISE_03,NOISE_03
125,B,Credit Check
125,I,Manual Review
125,C,Document Verification
125,D,Risk Assessment
125,B,Credit Check
125,B,Credit Check
125,C,Document Verification
125,D,Risk Assessment
125,C,Document Verification
125,NOISE_SYS,NOISE_SYS
125,D,Risk Assessment
125,H,Archive Case
126,A,Register Application
126,C,Document Verification
126,D,Risk Assessment
126,B,Credit Check
126,NOISE_03,NOISE_03
126,D,Risk Assessment
126,B,Credit Check
126,C,Document Verification
126,D,Risk Assessment
126,NOISE_ERR,NOISE_ERR
126,D,Risk Assessment
126,H,Archive Case
126,E,Loan Approval
127,A,Register Application
127,C,Document Verification
127,B,Credit Check
127,B,Credit Check
127,B,Credit Check
127,C,Document Verification
127,C,Document Verification
127,D,Risk Assessment
127,F,Loan Rejection
127,D,Risk Assessment
127,NOISE_ERR,NOISE_ERR
127,NOISE_02,NOISE_02
127,G,Notify Customer
127,H,Archive Case
128,A,Register Application
128,C,Document Verification
128,B,Credit Check
128,B,Credit Check
128,C,Document Verification
128,D,Risk Assessment
128,B,Credit Check
128,C,Document Verification
128,D,Risk Assessment
128,B,Credit Check
128,C,Document Verification
128,D,Risk Assessment
128,D,Risk Assessment
128,E,Loan Approval
128,G,Notify Customer
128,H,Archive Case
129,A,Register Application
129,B,Credit Check
129,B,Credit Check
129,D,Risk Assessment
129,B,Credit Check
129,C,Document Verification
129,D,Risk Assessment
129,B,Credit Check
129,C,Document Verification
129,D,Risk Assessment
129,D,Risk Assessment
129,E,Loan Approval
129,H,Archive Case
130,A,Register Application
130,C,Document Verification
130,B,Credit Check
130,I,Manual Review
130,C,Document Verification
130,D,Risk Assessment
130,NOISE_SYS,NOISE_SYS
130,B,Credit Check
130,C,Document Verification
130,D,Risk Assessment
130,B,Credit Check
130,C,Document Verification
130,D,Risk Assessment
130,G,Notify Customer
130,H,Archive Case
131,A,Register Application
131,B,Credit Check
131,B,Credit Check
131,C,Document Verification
131,D,Risk Assessment
131,B,Credit Check
131,C,Document Verification
131,D,Risk Assessment
131,B,Credit Check
131,C,Document Verification
131,D,Risk Assessment
131,D,Risk Assessment
131,G,Notify Customer
131,H,Archive Case
132,A,Register Application
132,G,Notify Customer
132,H,Archive Case
133,A,Register Application
133,C,Document Verification
133,B,Credit Check
133,I,Manual Review
133,D,Risk Assessment
133,B,Credit Check
133,C,Document Verification
133,D,Risk Assessment
133,B,Credit Check
133,C,Document Verification
133,D,Risk Assessment
133,D,Risk Assessment
133,E,Loan Approval
133,G,Notify Customer
133,H,Archive Case
134,A,Register Application
134,B,Credit Check
134,I,Manual Review
134,C,Document Verification
134,B,Credit Check
134,C,Document Verification
134,D,Risk Assessment
134,C,Document Verification
134,D,Risk Assessment
134,F,Loan Rejection
134,G,Notify Customer
134,H,Archive Case
135,A,Register Application
135,C,Document Verification
135,B,Credit Check
135,I,Manual Review
135,B,Credit Check
135,D,Risk Assessment
135,B,Credit Check
135,C,Document Verification
135,D,Risk Assessment
135,C,Document Verification
135,D,Risk Assessment
135,D,Risk Assessment
135,F,Loan Rejection
135,H,Archive Case
136,A,Register Application
136,G,Notify Customer
136,H,Archive Case
137,A,Register Application
137,B,Credit Check
137,C,Document Verification
137,I,Manual Review
137,B,Credit Check
137,C,Document Verification
137,D,Risk Assessment
137,B,Credit Check
137,D,Risk Assessment
137,D,Risk Assessment
137,D,Risk Assessment
137,E,Loan Approval
137,G,Notify Customer
137,H,Archive Case
138,A,Register Application
138,C,Document Verification
138,B,Credit Check
138,I,Manual Review
138,B,Credit Check
138,B,Credit Check
138,C,Document Verification
138,D,Risk Assessment
138,D,Risk Assessment
138,D,Risk Assessment
138,E,Loan Approval
138,G,Notify Customer
138,H,Archive Case
139,A,Register Application
139,B,Credit Check
139,C,Document Verification
139,B,Credit Check
139,B,Credit Check
139,C,Document Verification
139,D,Risk Assessment
139,C,Document Verification
139,NOISE_02,NOISE_02
139,D,Risk Assessment
139,E,Loan Approval
139,G,Notify Customer
139,H,Archive Case
139,NOISE_02,NOISE_02
140,A,Register Application
140,B,Credit Check
140,C,Document Verification
140,B,Credit Check
140,C,Document Verification
140,D,Risk Assessment
140,C,Document Verification
140,D,Risk Assessment
140,B,Credit Check
140,C,Document Verification
140,D,Risk Assessment
140,F,Loan Rejection
140,G,Notify Customer
140,H,Archive Case
141,A,Register Application
141,C,Document Verification
141,B,Credit Check
141,B,Credit Check
141,C,Document Verification
141,D,Risk Assessment
141,C,Document Verification
141,D,Risk Assessment
141,B,Credit Check
141,C,Document Verification
141,D,Risk Assessment
141,G,Notify Customer
141,H,Archive Case
142,C,Document Verification
142,A,Register Application
142,B,Credit Check
142,B,Credit Check
142,C,Document Verification
142,B,Credit Check
142,C,Document Verification
142,D,Risk Assessment
142,B,Credit Check
142,C,Document Verification
142,F,Loan Rejection
142,D,Risk Assessment
142,H,Archive Case
142,NOISE_02,NOISE_02
143,A,Register Application
143,B,Credit Check
143,C,Document Verification
143,C,Document Verification
143,B,Credit Check
143,D,Risk Assessment
143,C,Document Verification
143,B,Credit Check
143,C,Document Verification
143,D,Risk Assessment
143,D,Risk Assessment
143,NOISE_SYS,NOISE_SYS
143,G,Notify Customer
143,H,Archive Case
144,A,Register Application
144,C,Document Verification
144,B,Credit Check
144,B,Credit Check
144,B,Credit Check
144,C,Document Verification
144,C,Document Verification
144,D,Risk Assessment
144,B,Credit Check
144,E,Loan Approval
144,NOISE_03,NOISE_03
144,H,Archive Case
144,NOISE_02,NOISE_02
145,A,Register Application
145,B,Credit Check
145,C,Document Verification
145,D,Risk Assessment
145,B,Credit Check
145,C,Document Verification
145,B,Credit Check
145,D,Risk Assessment
145,H,Archive Case
146,A,Register Application
146,C,Document Verification
146,NOISE_ERR,NOISE_ERR
146,NOISE_02,NOISE_02
146,B,Credit Check
146,I,Manual Review
146,B,Credit Check
146,D,Risk Assessment
146,C,Document Verification
146,B,Credit Check
146,D,Risk Assessment
146,D,Risk Assessment
146,D,Risk Assessment
146,F,Loan Rejection
146,G,Notify Customer
146,H,Archive Case
147,A,Register Application
147,NOISE_ERR,NOISE_ERR
147,H,Archive Case
147,NOISE_02,NOISE_02
148,A,Register Application
148,G,Notify Customer
148,H,Archive Case
149,A,Register Application
149,G,Notify Customer
149,H,Archive Case
150,A,Register Application
150,B,Credit Check
150,C,Document Verification
150,B,Credit Check
150,C,Document Verification
150,D,Risk Assessment
150,B,Credit Check
150,D,Risk Assessment
150,B,Credit Check
150,NOISE_02,NOISE_02
150,C,Document Verification
150,NOISE_SYS,NOISE_SYS
150,G,Notify Customer
150,H,Archive Case
151,A,Register Application
151,B,Credit Check
151,C,Document Verification
151,B,Credit Check
151,C,Document Verification
151,D,Risk Assessment
151,D,Risk Assessment
151,C,Document Verification
151,D,Risk Assessment
151,D,Risk Assessment
151,E,Loan Approval
151,G,Notify Customer
151,H,Archive Case
152,A,Register Application
152,I,Manual Review
152,C,Document Verification
152,C,Document Verification
152,D,Risk Assessment
152,B,Credit Check
152,D,Risk Assessment
152,C,Document Verification
152,NOISE_ERR,NOISE_ERR
152,B,Credit Check
152,C,Document Verification
152,D,Risk Assessment
152,E,Loan Approval
152,G,Notify Customer
152,H,Archive Case
152,NOISE_ERR,NOISE_ERR
153,A,Register Application
153,B,Credit Check
153,C,Document Verification
153,C,Document Verification
153,D,Risk Assessment
153,B,Credit Check
153,C,Document Verification
153,D,Risk Assessment
153,D,Risk Assessment
153,D,Risk Assessment
153,F,Loan Rejection
153,G,Notify Customer
153,H,Archive Case
154,A,Register Application
154,G,Notify Customer
154,H,Archive Case
155,A,Register Application
155,I,Manual Review
155,B,Credit Check
155,C,Document Verification
155,B,Credit Check
155,C,Document Verification
155,D,Risk Assessment
155,B,Credit Check
155,D,Risk Assessment
155,D,Risk Assessment
155,G,Notify Customer
155,H,Archive Case
156,A,Register Application
156,H,Archive Case
157,A,Register Application
157,B,Credit Check
157,C,Document Verification
157,I,Manual Review
157,B,Credit Check
157,C,Document Verification
157,D,Risk Assessment
157,B,Credit Check
157,C,Document Verification
157,D,Risk Assessment
157,C,Document Verification
157,D,Risk Assessment
157,E,Loan Approval
157,H,Archive Case
158,A,Register Application
158,B,Credit Check
158,C,Document Verification
158,B,Credit Check
158,C,Document Verification
158,C,Document Verification
158,B,Credit Check
158,D,Risk Assessment
158,C,Document Verification
158,D,Risk Assessment
158,G,Notify Customer
158,D,Risk Assessment
158,H,Archive Case
158,NOISE_SYS,NOISE_SYS
159,A,Register Application
159,B,Credit Check
159,C,Document Verification
159,D,Risk Assessment
159,C,Document Verification
159,D,Risk Assessment
159,C,Document Verification
159,D,Risk Assessment
159,D,Risk Assessment
159,F,Loan Rejection
159,G,Notify Customer
159,H,Archive Case
160,A,Register Application
160,G,Notify Customer
160,H,Archive Case
161,A,Register Application
161,B,Credit Check
161,B,Credit Check
161,D,Risk Assessment
161,B,Credit Check
161,C,Document Verification
161,B,Credit Check
161,C,Document Verification
161,D,Risk Assessment
161,D,Risk Assessment
161,G,Notify Customer
161,H,Archive Case
162,A,Register Application
162,B,Credit Check
162,B,Credit Check
162,C,Document Verification
162,C,Document Verification
162,B,Credit Check
162,C,Document Verification
162,D,Risk Assessment
162,D,Risk Assessment
162,F,Loan Rejection
162,H,Archive Case
163,A,Register Application
163,B,Credit Check
163,C,Document Verification
163,B,Credit Check
163,D,Risk Assessment
163,B,Credit Check
163,C,Document Verification
163,D,Risk Assessment
163,B,Credit Check
163,C,Document Verification
163,D,Risk Assessment
163,D,Risk Assessment
163,H,Archive Case
164,A,Register Application
164,B,Credit Check
164,C,Document Verification
164,D,Risk Assessment
164,C,Document Verification
164,D,Risk Assessment
164,D,Risk Assessment
164,D,Risk Assessment
164,F,Loan Rejection
164,G,Notify Customer
164,H,Archive Case
165,A,Register Application
165,C,Document Verification
165,B,Credit Check
165,B,Credit Check
165,C,Document Verification
165,D,Risk Assessment
165,B,Credit Check
165,C,Document Verification
165,D,Risk Assessment
165,B,Credit Check
165,C,Document Verification
165,D,Risk Assessment
165,F,Loan Rejection
165,G,Notify Customer
165,H,Archive Case
166,A,Register Application
166,C,Document Verification
166,B,Credit Check
166,B,Credit Check
166,D,Risk Assessment
166,B,Credit Check
166,D,Risk Assessment
166,C,Document Verification
166,D,Risk Assessment
166,E,Loan Approval
166,G,Notify Customer
166,H,Archive Case
167,A,Register Application
167,C,Document Verification
167,I,Manual Review
167,B,Credit Check
167,C,Document Verification
167,B,Credit Check
167,C,Document Verification
167,D,Risk Assessment
167,B,Credit Check
167,D,Risk Assessment
167,D,Risk Assessment
167,E,Loan Approval
167,H,Archive Case
168,B,Credit Check
168,A,Register Application
168,B,Credit Check
168,NOISE_03,NOISE_03
168,C,Document Verification
168,D,Risk Assessment
168,B,Credit Check
168,NOISE_ERR,NOISE_ERR
168,D,Risk Assessment
168,B,Credit Check
168,C,Document Verification
168,F,Loan Rejection
168,H,Archive Case
169,A,Register Application
169,NOISE_03,NOISE_03
169,G,Notify Customer
169,H,Archive Case
169,NOISE_02,NOISE_02
170,A,Register Application
170,C,Document Verification
170,B,Credit Check
170,B,Credit Check
170,C,Document Verification
170,D,Risk Assessment
170,C,Document Verification
170,D,Risk Assessment
170,C,Document Verification
170,D,Risk Assessment
170,D,Risk Assessment
170,E,Loan Approval
170,G,Notify Customer
170,H,Archive Case
171,A,Register Application
171,G,Notify Customer
171,H,Archive Case
172,A,Register Application
172,B,Credit Check
172,C,Document Verification
172,B,Credit Check
172,D,Risk Assessment
172,B,Credit Check
172,D,Risk Assessment
172,B,Credit Check
172,D,Risk Assessment
172,D,Risk Assessment
172,E,Loan Approval
172,G,Notify Customer
172,H,Archive Case
173,A,Register Application
173,C,Document Verification
173,I,Manual Review
173,NOISE_02,NOISE_02
173,B,Credit Check
173,C,Document Verification
173,D,Risk Assessment
173,B,Credit Check
173,C,Document Verification
173,B,Credit Check
173,C,Document Verification
173,D,Risk Assessment
173,D,Risk Assessment
173,NOISE_SYS,NOISE_SYS
173,E,Loan Approval
173,G,Notify Customer
173,H,Archive Case
174,A,Register Application
174,B,Credit Check
174,C,Document Verification
174,D,Risk Assessment
174,D,Risk Assessment
174,C,Document Verification
174,D,Risk Assessment
174,D,Risk Assessment
174,F,Loan Rejection
174,G,Notify Customer
174,H,Archive Case
175,A,Register Application
175,B,Credit Check
175,C,Document Verification
175,C,Document Verification
175,D,Risk Assessment
175,B,Credit Check
175,C,Document Verification
175,D,Risk Assessment
175,B,Credit Check
175,C,Document Verification
175,D,Risk Assessment
175,D,Risk Assessment
175,E,Loan Approval
175,G,Notify Customer
175,H,Archive Case
176,B,Credit Check
176,A,Register Application
176,C,Document Verification
176,NOISE_ERR,NOISE_ERR
176,B,Credit Check
176,C,Document Verification
176,D,Risk Assessment
176,B,Credit Check
176,B,Credit Check
176,C,Document Verification
176,D,Risk Assessment
176,D,Risk Assessment
176,G,Notify Customer
176,NOISE_02,NOISE_02
176,H,Archive Case
176,E,Loan Approval
177,A,Register Application
177,C,Document Verification
177,B,Credit Check
177,B,Credit Check
177,D,Risk Assessment
177,B,Credit Check
177,B,Credit Check
177,C,Document Verification
177,D,Risk Assessment
177,D,Risk Assessment
177,E,Loan Approval
177,H,Archive Case
178,A,Register Application
178,C,Document Verification
178,B,Credit Check
178,B,Credit Check
178,C,Document Verification
178,B,Credit Check
178,C,Document Verification
178,B,Credit Check
178,C,Document Verification
178,D,Risk Assessment
178,D,Risk Assessment
178,E,Loan Approval
178,G,Notify Customer
178,H,Archive Case
179,A,Register Application
179,C,Document Verification
179,B,Credit Check
179,C,Document Verification
179,D,Risk Assessment
179,C,Document Verification
179,F,Loan Rejection
179,H,Archive Case
180,A,Register Application
180,G,Notify Customer
180,H,Archive Case
181,A,Register Application
181,NOISE_03,NOISE_03
181,B,Credit Check
181,D,Risk Assessment
181,B,Credit Check
181,C,Document Verification
181,D,Risk Assessment
181,E,Loan Approval
181,B,Credit Check
181,H,Archive Case
181,G,Notify Customer
182,A,Register Application
182,C,Document Verification
182,C,Document Verification
182,B,Credit Check
182,D,Risk Assessment
182,B,Credit Check
182,C,Document Verification
182,D,Risk Assessment
182,D,Risk Assessment
182,F,Loan Rejection
182,G,Notify Customer
182,H,Archive Case
183,A,Register Application
183,B,Credit Check
183,C,Document Verification
183,B,Credit Check
183,C,Document Verification
183,D,Risk Assessment
183,B,Credit Check
183,D,Risk Assessment
183,B,Credit Check
183,C,Document Verification
183,D,Risk Assessment
183,E,Loan Approval
183,H,Archive Case
184,A,Register Application
184,B,Credit Check
184,NOISE_02,NOISE_02
184,C,Document Verification
184,B,Credit Check
184,D,Risk Assessment
184,NOISE_01,NOISE_01
184,C,Document Verification
184,D,Risk Assessment
184,B,Credit Check
184,C,Document Verification
184,D,Risk Assessment
184,E,Loan Approval
184,D,Risk Assessment
184,G,Notify Customer
184,H,Archive Case
185,A,Register Application
185,B,Credit Check
185,B,Credit Check
185,C,Document Verification
185,D,Risk Assessment
185,B,Credit Check
185,C,Document Verification
185,D,Risk Assessment
185,C,Document Verification
185,D,Risk Assessment
185,D,Risk Assessment
185,E,Loan Approval
185,G,Notify Customer
185,H,Archive Case
186,A,Register Application
186,C,Document Verification
186,B,Credit Check
186,B,Credit Check
186,B,Credit Check
186,D,Risk Assessment
186,C,Document Verification
186,D,Risk Assessment
186,D,Risk Assessment
186,E,Loan Approval
186,H,Archive Case
187,A,Register Application
187,G,Notify Customer
187,H,Archive Case
188,A,Register Application
188,C,Document Verification
188,B,Credit Check
188,B,Credit Check
188,C,Document Verification
188,B,Credit Check
188,B,Credit Check
188,C,Document Verification
188,D,Risk Assessment
188,D,Risk Assessment
188,E,Loan Approval
188,G,Notify Customer
188,H,Archive Case
189,A,Register Application
189,C,Document Verification
189,B,Credit Check
189,B,Credit Check
189,D,Risk Assessment
189,B,Credit Check
189,D,Risk Assessment
189,D,Risk Assessment
189,E,Loan Approval
189,H,Archive Case
190,A,Register Application
190,C,Document Verification
190,C,Document Verification
190,C,Document Verification
190,D,Risk Assessment
190,B,Credit Check
190,C,Document Verification
190,D,Risk Assessment
190,D,Risk Assessment
190,E,Loan Approval
190,G,Notify Customer
190,H,Archive Case
191,A,Register Application
191,G,Notify Customer
191,H,Archive Case
192,A,Register Application
192,G,Notify Customer
192,H,Archive Case
193,A,Register Application
193,B,Credit Check
193,NOISE_01,NOISE_01
193,B,Credit Check
193,C,Document Verification
193,C,Document Verification
193,D,Risk Assessment
193,B,Credit Check
193,C,Document Verification
193,B,Credit Check
193,D,Risk Assessment
193,C,Document Verification
193,D,Risk Assessment
193,E,Loan Approval
193,G,Notify Customer
193,H,Archive Case
194,A,Register Application
194,B,Credit Check
194,C,Document Verification
194,I,Manual Review
194,B,Credit Check
194,C,Document Verification
194,D,Risk Assessment
194,B,Credit Check
194,D,Risk Assessment
194,B,Credit Check
194,C,Document Verification
194,D,Risk Assessment
194,D,Risk Assessment
194,E,Loan Approval
194,G,Notify Customer
194,H,Archive Case
195,A,Register Application
195,C,Document Verification
195,B,Credit Check
195,I,Manual Review
195,C,Document Verification
195,D,Risk Assessment
195,B,Credit Check
195,C,Document Verification
195,D,Risk Assessment
195,D,Risk Assessment
195,G,Notify Customer
195,H,Archive Case
196,A,Register Application
196,C,Document Verification
196,I,Manual Review
196,C,Document Verification
196,D,Risk Assessment
196,B,Credit Check
196,C,Document Verification
196,D,Risk Assessment
196,B,Credit Check
196,C,Document Verification
196,D,Risk Assessment
196,D,Risk Assessment
196,E,Loan Approval
196,G,Notify Customer
196,H,Archive Case
197,NOISE_01,NOISE_01
197,A,Register Application
197,C,Document Verification
197,B,Credit Check
197,I,Manual Review
197,B,Credit Check
197,NOISE_ERR,NOISE_ERR
197,D,Risk Assessment
197,C,Document Verification
197,C,Document Verification
197,D,Risk Assessment
197,B,Credit Check
197,B,Credit Check
197,C,Document Verification
197,D,Risk Assessment
197,F,Loan Rejection
197,G,Notify Customer
197,H,Archive Case
198,A,Register Application
198,I,Manual Review
198,B,Credit Check
198,D,Risk Assessment
198,C,Document Verification
198,D,Risk Assessment
198,B,Credit Check
198,C,Document Verification
198,D,Risk Assessment
198,D,Risk Assessment
198,F,Loan Rejection
198,H,Archive Case
199,A,Register Application
199,C,Document Verification
199,D,Risk Assessment
199,B,Credit Check
199,C,Document Verification
199,D,Risk Assessment
199,B,Credit Check
199,C,Document Verification
199,D,Risk Assessment
199,E,Loan Approval
199,G,Notify Customer
199,H,Archive Case
200,A,Register Application
200,B,Credit Check
200,I,Manual Review
200,B,Credit Check
200,C,Document Verification
200,B,Credit Check
200,C,Document Verification
200,D,Risk Assessment
200,B,Credit Check
200,C,Document Verification
200,D,Risk Assessment
200,E,Loan Approval
200,G,Notify Customer
200,H,Archive Case
